title,thumbnails,description,viewCount_channel,subscriberCount_channel,viewCount_video,likeCount_video,class
The Disturbing Truth Behind The Josef Fritzl Case (Full Documentary) | Real Crime,https://i.ytimg.com/vi/wdVp4q7PsGI/hqdefault.jpg,"On the 27th of April 2008 the horrific case of Josef Fritzl sent shockwaves around the world, news report after news report gave ...",330171310,1490000,736695,8461,crime
Those Unanswerable Questions! | Crime Patrol | क्राइम पेट्रोल | Inspector Series | Full Episode,https://i.ytimg.com/vi/V36nU0edeAg/hqdefault.jpg,Harish Jaiswal runs a paint company in the city of Raipur. Radhika is an employee of Harish's company. Radhika's mother finds ...,159027229648,168000000,4527147,30043,crime
Match Crime to Person | Lineup | Cut,https://i.ytimg.com/vi/bfr6AbWsgcg/hqdefault.jpg,People try to guess which crime strangers have committed. SHOP CUT GAMES! → https://cut.com/play - Truth or Drink ...,5524937493,11900000,4450672,84444,crime
"Crime Patrol Dial 100 - ক্রাইম প্যাট্রোল - Bengali - Full Episode 85 - 25th April, 2020",https://i.ytimg.com/vi/bjToo9CT98k/hqdefault.jpg,Click here to Subscribe to SONY AATH Channel: ...,16322736782,22200000,2636130,13210,crime
Crime Patrol - क्राइम पेट्रोल सतर्क - Episode 458 - 16th January 2015,https://i.ytimg.com/vi/_WvjKgXlnXY/hqdefault.jpg,"""Crime Patrol coming back in its 4th season attempts to bring stories of crime happening all around the country. Crimes that tell us, ...",159027229648,168000000,33578622,110803,crime
Crime World Jadugar Hasena | Watch FULL EPISODE | #shorts #crimeworld,https://i.ytimg.com/vi/qwOgqDqsqew/hqdefault.jpg,crimeworld #shorts #serial For More Bollywood Entertainment Download ShemarooMe Now!!,24117436307,51800000,669244,14663,crime
The Most Chilling Interrogation Ever Filmed,https://i.ytimg.com/vi/2yMl4rehkTE/hqdefault.jpg,The most CHILLING interrogation ever filmed... Watch the full documentary here: https://youtu.be/OoWSWlAX6Sk #shorts.,1027990790,4850000,1289637,32471,crime
Police कैसे करेगी एक Shop Owner के Case को Solve? | Crime Patrol | Inspector Series |Full Episode,https://i.ytimg.com/vi/6xjDSx3l8Gg/hqdefault.jpg,Click here to Subscribe to SET India: https://www.youtube.com/channel/UCpEhnqL0y41EpW2TvWAHD7Q?sub_confirmation=1 A ...,159027229648,168000000,488855,3409,crime
How Many Gloves I Go Through as a Crime Scene Cleaner!,https://i.ytimg.com/vi/NdmHNMODh4E/hqdefault.jpg,,494025313,2000000,19711367,1067088,crime
The Heartbreaking Case of Ciera Breland. True Crime Documentary,https://i.ytimg.com/vi/bZhHqWSE1CA/hqdefault.jpg,"In this video, we'll delve into the events that occurred in the U.S. state of Georgia. No one saw the 31-year-old Indiana lawyer ...",15577181,78700,56271,1709,crime
जुर्म की डरावनी तस्वीर |क्राइम पेट्रोल | Crime Patrol |Crime In The State |Full Episode | Tamil Nadu,https://i.ytimg.com/vi/AwWOd3YaEkg/hqdefault.jpg,Click here to Subscribe to LIV Crime: https://www.youtube.com/channel/UCzXpAx4v6rFLYXkJZ5nmSvQ?sub_confirmation=1 ...,13015112719,24600000,8314291,54830,crime
Best Of Crime Patrol - The Godfather - Full Episode,https://i.ytimg.com/vi/MiprddE8SCw/hqdefault.jpg,Click here to Subscribe to SET India Channel: https://www.youtube.com/user/setindia?sub_confirmation=1 Click to watch all the ...,159027229648,168000000,4788732,30601,crime
Squared Planning - Part 2 | Crime Patrol Satark | Full Episode,https://i.ytimg.com/vi/WVWQPLgyWAA/hqdefault.jpg,Click here to Subscribe to SET India: https://www.youtube.com/channel/UCpEhnqL0y41EpW2TvWAHD7Q?sub_confirmation=1 ...,159027229648,168000000,2067637,19357,crime
Alex Cox and the Night Tammy Daybell Died,https://i.ytimg.com/vi/nirFSE8X8Ys/hqdefault.jpg,"Alex Cox and the Night Tammy Daybell Died In this video of the Tammy Daybell series, we dive into the night of her murder and ...",32555000,225000,44413,3714,crime
"Crime Patrol Satark Season 2 - A Changing Faces - Ep 475 - Full Episode - 9th Aug, 2021",https://i.ytimg.com/vi/vuNbU45Bq6E/hqdefault.jpg,Click here to Subscribe to SET India: https://www.youtube.com/channel/UCpEhnqL0y41EpW2TvWAHD7Q?sub_confirmation=1 ...,159027229648,168000000,1855179,13455,crime
PHOENIX RDC - Crime ft. KOSMO DA GUN,https://i.ytimg.com/vi/XQjCxEaEv8g/hqdefault.jpg,Phoenix RDC's new release RENEGADO is available everywhere now! Download: https://twitter.com/phoenix_rdc Stream: ...,61579749,148000,2268160,14043,crime
"Crime Patrol Satark Season 2 - क्राइम पेट्रोल सतर्क 2 - Ep 423 - Full Episode - 27th May, 2021",https://i.ytimg.com/vi/5H-dDDl9kV0/hqdefault.jpg,Click here to Subscribe to SET India: https://www.youtube.com/channel/UCpEhnqL0y41EpW2TvWAHD7Q?sub_confirmation=1 ...,159027229648,168000000,10488297,54598,crime
নিজের স্ত্রীর পরকীয়ার ভিডিও করলো স্বামী | Crime World - Sazza | Full Episode | Crime Story,https://i.ytimg.com/vi/1yJa9GyPHws/hqdefault.jpg,ক্রাইম ওয়ার্ল্ড হল একটি বাংলা নৃসংকলন সিরিজ যাতে বাস্তব জীবনের ...,1069954317,3560000,177089,848,crime
Quem matou Mário Felipe? Namorada vira peça-chave para elucidar crime misterioso,https://i.ytimg.com/vi/61cLi6ocdoo/hqdefault.jpg,"Mário Felipe era um jovem de 28 anos, morador de Sorriso (MT), trabalhador, carismático e que estava apaixonado pela ...",2611406782,7600000,1825740,29657,crime
A Maniac Capable Enough To Commit A Crime! | Crime Patrol | Inspector Series,https://i.ytimg.com/vi/rooJUiOxCzY/hqdefault.jpg,Click here to Subscribe to SET India: https://www.youtube.com/channel/UCpEhnqL0y41EpW2TvWAHD7Q?sub_confirmation=1 ...,159027229648,168000000,3915310,26818,crime
"Crime Patrol - क्राइम पेट्रोल सतर्क - Belagaam- Episode 732 - 5th November, 2016",https://i.ytimg.com/vi/vBYNbmrhD3k/hqdefault.jpg,Four goons intrude into Shobha's house for burglary. They attack Shobha's husband and father-in-law before stealing valuables ...,159027229648,168000000,20526490,48794,crime
Depois do Crime: LOS SuperCleber e FX Fuuu | 5º Episódio - 2024 | com Mylon e Duds,https://i.ytimg.com/vi/vLdaGC9jemU/hqdefault.jpg,Quer ficar por dentro de todas as novidades do LOL e do Ilha das Lendas? Acesse: https://bit.ly/baiano-novidades ENTRE NO ...,109035402,187000,61199,5401,crime
"Crime Patrol Dial 100 - Ep 722 - Full Episode - 27th February, 2018",https://i.ytimg.com/vi/8YMLZwyFQpg/hqdefault.jpg,Click here to subscribe to SonyLIV : http://www.sonyliv.com/signin Click here to watch full episodes of Crime Patrol Dial 100: ...,159027229648,168000000,3843342,16663,crime
एक Hardworking Woman का कैसे हुआ ‘Khaufnaak’ अंत? | Crime Patrol | Special Crime Unit,https://i.ytimg.com/vi/TqPimr9fe28/hqdefault.jpg,"Show Name: Crime Patrol 2.0 Episode: 212 Producer: Anup Soni, Shamael Khan #CrimePatrol2.0 #CP2.0 ...",13015112719,24600000,10320920,59446,crime
"Crime Patrol - क्राइम पेट्रोल सतर्क - Chakma - Episode 642 - 1st April, 2016",https://i.ytimg.com/vi/kbma5e_UwGc/hqdefault.jpg,Today's case started with double murder case mystery. Ashok Kadam and Pushkar Patel got murdered mysteriously within a ...,159027229648,168000000,7617573,29754,crime
NSC - O Crime é Foda,https://i.ytimg.com/vi/AbEj3CZio_4/hqdefault.jpg,Inscreva-se no nosso canal oficial no youtube e fique por dentro das novidades! Contatos para show: (82) 99694-7371 (82) ...,110579970,571000,6072970,105909,crime
Culprit के छोड़े एक Cryptic Message का क्या है Meaning? | Crime Patrol | Inspector Series,https://i.ytimg.com/vi/yGt6-CT_9gU/hqdefault.jpg,Click here to Subscribe to SET India: https://www.youtube.com/channel/UCpEhnqL0y41EpW2TvWAHD7Q?sub_confirmation=1 A ...,159027229648,168000000,69349,469,crime
Crime Patrol - ক্রাইম প্যাট্রোল (Bengali) - Ep 381 - Lost Daughters (Part-1),https://i.ytimg.com/vi/pOkWh38p_FI/hqdefault.jpg,"In this episode of Crime Patrol, we will get to know about a case a human trafficking and the nexus behind this heinous crime.",16322736782,22200000,2520987,10307,crime
When you commit a crime... #shorts,https://i.ytimg.com/vi/l5uG9aISpWg/hqdefault.jpg,"Chet Hanks Type Beat While you're here reading this, my band The Upside Downs just put out a new song ""Brain Stew 10"".",12554865941,16700000,8144265,605627,crime
CRIME - Wędrowiec Prod. Veysigz,https://i.ytimg.com/vi/GoXaSmbk-aI/hqdefault.jpg,"TiW Music prezentuje pierwszy singiel z nadchodzącej płyty CRIME pt. ""Każdy z nas"" ! Rap: Capone, Kacpero Muzyka: Veysigz ...",352755888,468000,42807,1373,crime
TG Crime: Fanatico ReIigioso St3rm|na la Famiglia a Palermo + Riesumazione Liliana Resinovich,https://i.ytimg.com/vi/sbLLhdZ9LCg/hqdefault.jpg,"In questo TG Crime parleremo dei seguenti casi: 00:00:00 - Introduzione 00:00:57 - Indice delle Notizie di Oggi 00:03:12 - Paolo, ...",21587918,88400,28105,1041,crime
It's A Crime,https://yt3.ggpht.com/Q-DdT6Vc3VUyaENVkdSgn3yBBOJXlPwQk2fYVXkzI4ZgQEO4PIyIH3Q5cgvQWRSiMzdrUQO9DA=s800-c-k-c0xffffffff-no-rj-mo,Welcome to It's A Crime! I'm Linda :) I have loved true crime since I was a teenager. I am after the truth and have the justice card in ...,32555000,225000,,,crime
"Crime Patrol - क्राइम पेट्रोल सतर्क - Chukta - Episode 716 - 30th September, 2016",https://i.ytimg.com/vi/VcSjw95LZ_A/hqdefault.jpg,"In Today's episode, we present to you the investigation of a double murder case from Maharashtra. The police notice Prakash and ...",159027229648,168000000,10004556,29371,crime
The Fake Identity | Crime Patrol Dial 100 - Ep 229 | Full Episode | 1 Apr 2023,https://i.ytimg.com/vi/YBFD8ACK0GE/hqdefault.jpg,Episode 229: The Fake Identity --------------------------- Police make an inquiry about Saira Khan when Shantanu files a missing ...,16322736782,22200000,894613,5855,crime
Lady Officer | The Unfortunate Fast Paced Life&#39;s Struggles! | Crime Patrol | 3 Mar 2023,https://i.ytimg.com/vi/ubZ5wLMSXmc/hqdefault.jpg,Crime series that will give you literal spine chills and cases turning out to be unbelievably true. From attacking innocents to ...,13015112719,24600000,3510613,25706,crime
"Crime Patrol Dial 100 - ক্রাইম প্যাট্রোল - Bengali - Full Episode 85 - 25th April, 2020",https://i.ytimg.com/vi/bjToo9CT98k/hqdefault.jpg,Click here to Subscribe to SONY AATH Channel: ...,16322736782,22200000,2636130,13210,crime
Crime Patrol - क्राइम पेट्रोल सतर्क - Episode 495 - 17th April 2015,https://i.ytimg.com/vi/rHdFRFKyr-Q/hqdefault.jpg,"""Click to watch all the episodes of Crime Patrol - https://www.youtube.com/playlist?list=PLzufeTFnhupza0aEZ_FKj0mBguCdtwU_c ...",159027229648,168000000,121811681,180506,crime
This Indian LAW created a CRIME 🔑,https://i.ytimg.com/vi/WJUt0TVipZY/hqdefault.jpg,,576483500,3350000,1970306,167289,crime
Profundity | Crime Patrol | Best Of Crime Patrol | Full Episode,https://i.ytimg.com/vi/0jat-TLkqq4/hqdefault.jpg,Click here to Subscribe to SET India Channel: https://www.youtube.com/user/setindia?sub_confirmation=1 Click to watch all the ...,159027229648,168000000,6069160,43227,crime
शादी के पहली रात शराब पीकर सो गया पति | Crime World | Biwi Ka Nakali Pati,https://i.ytimg.com/vi/SyjngFqajY4/hqdefault.jpg,"For More Bollywood Entertainment Download ShemarooMe Now!! https://shemaroome.app.link/o1sK3aAiEbb Like, Comment and ...",24117436307,51800000,3758537,18370,crime
Les enquêtes impossibles - L&#39;habit ne fait pas le moine / Histoire de linge sale,https://i.ytimg.com/vi/c0FZPNpWWYg/hqdefault.jpg,00:00 Sommaire présenté par Pierre Bellemare 02:02 Une jeune fille disparait alors que sa voiture est tombée en panne.,163929290,666000,312235,2401,crime
ক্রাইম এলার্ট | Crime Alert | Full Episode | স্বামী যখন খুনী l শুধুমাত্র Enterr10 বাংলা,https://i.ytimg.com/vi/UYmayWUEm84/hqdefault.jpg,Subscribe to the Channel https://www.youtube.com/channel/UC4_ot3DUs7i0tCj2uwZrG6A ক্রাইম এলার্ট | Crime ...,1572110830,3130000,180717,1344,crime
Rationale - Part 2 | Crime Patrol Satark Season 2 | Full Episode,https://i.ytimg.com/vi/q7cCEl8YzRA/hqdefault.jpg,Click here to Subscribe to SET India: https://www.youtube.com/channel/UCpEhnqL0y41EpW2TvWAHD7Q?sub_confirmation=1 ...,159027229648,168000000,1586811,15225,crime
Best Of Crime Patrol - Sinful Desires - Full Episode,https://i.ytimg.com/vi/2stINNRG-kg/hqdefault.jpg,Click here to Subscribe to SET India Channel: https://www.youtube.com/user/setindia?sub_confirmation=1 Click to watch all the ...,159027229648,168000000,6646568,28375,crime
"Crime Patrol Dial 100 - Ep 792 - Full Episode - 5th June, 2018",https://i.ytimg.com/vi/2F0qRI_U_ls/hqdefault.jpg,Click here to subscribe to SonyLIV : http://www.sonyliv.com/signin Click here to watch full episodes of Crime Patrol Dial 100: ...,159027229648,168000000,11157221,49481,crime
"Disrespecting the Quran is a crime in Russia, unlike in some other countries - Putin",https://i.ytimg.com/vi/ito9uuQ8xJE/hqdefault.jpg,The Quran is sacred for Muslims and should be sacred for others.” Russia's President Vladimir Putin was gifted a copy of the ...,1187561681,5500000,10876404,463145,crime
Serving Justice | Trapped In A Crisis! | Crime Patrol | 22 Feb 2023,https://i.ytimg.com/vi/8I2JlsJ4-x4/hqdefault.jpg,Crime series that will give you literal spine chills and cases turning out to be unbelievably true. From attacking innocents to ...,13015112719,24600000,2433024,17673,crime
she solved her own murder,https://i.ytimg.com/vi/rReX85C2IT4/hqdefault.jpg,"hey it's me gabe (@gabesweats) from tiktok! in this video, i go over a woman that solved her own murder. make sure to subscribe ...",1204570218,2270000,4747565,428909,crime
"Crime Patrol Satark Season 2 - Ep 348 - Full Episode - 22nd February, 2021",https://i.ytimg.com/vi/XOphZeDrjug/hqdefault.jpg,Click here to Subscribe to SET India: https://www.youtube.com/channel/UCpEhnqL0y41EpW2TvWAHD7Q?sub_confirmation=1 ...,159027229648,168000000,7275344,42279,crime
Crime World New Episode Behen Bani Saas | बेहेन बनी सास | Hindi Crime Series | Savdhaan India,https://i.ytimg.com/vi/5k8MkYRFdjo/hqdefault.jpg,Crime World यह शो वास्तविक जीवन के अपराध के मामलों के नाटकीय पुन: ...,3580088763,7930000,4913306,25191,crime
Crime World New Full Episode | Mota Pati (मोटा पती) | Hindi Crime Show,https://i.ytimg.com/vi/Rtx2ItgxZPM/hqdefault.jpg,Crime World यह शो वास्तविक जीवन के अपराध के मामलों के नाटकीय पुन: ...,3580088763,7930000,5357066,30441,crime
दो भयानक Cases से हिल गई पूरी Police Force! | Crime Patrol | Special Crime Unit,https://i.ytimg.com/vi/mBe-yFdP0_U/hqdefault.jpg,A guy's mother enters the room while he's talking to a girl and he acts as if he's hiding something. Moments later he receives the ...,13015112719,24600000,2929248,20739,crime
Sade - Is it a crime (slowed + reverb),https://i.ytimg.com/vi/KXUYYLoJFek/hqdefault.jpg,"My love is wider, wider than Victoria Lake... Donate to the channel: https://ko-fi.com/tabitabi Soundcloud for slowed music: ...",51160389,91400,683088,18834,crime
"Crime Patrol - क्राइम पेट्रोल सतर्क - Case 1 / 2016 - Part 1 - Episode 752 - 30th December, 2016",https://i.ytimg.com/vi/CSRE4T3Cs-I/hqdefault.jpg,Subscribe to setindia channel for daily entertainment dose http://www.youtube.com/setindia Click to watch all the episodes of ...,159027229648,168000000,29447265,77804,crime
The Girl On The Train! | Crime Patrol | Inspector Series,https://i.ytimg.com/vi/wFjbzLMqeNE/hqdefault.jpg,Click here to Subscribe to SET India: https://www.youtube.com/channel/UCpEhnqL0y41EpW2TvWAHD7Q?sub_confirmation=1 ...,159027229648,168000000,7105309,54149,crime
Chaalbaz | Crime Patrol 2.0 - Ep 174 | Full Episode | 3 Nov 2022,https://i.ytimg.com/vi/XyQ-n6Ue_Hc/hqdefault.jpg,"The police receive a piece of information about a corpse being found. When they arrive at the crime scene, they find out that the ...",159027229648,168000000,915248,5801,crime
"Crime Patrol Dial 100 - Ep 800 - Full Episode - 15th June, 2018",https://i.ytimg.com/vi/zilD6-8mtbQ/hqdefault.jpg,Click here to subscribe to SonyLIV : http://www.sonyliv.com/signin Click here to watch full episodes of Crime Patrol Dial 100: ...,159027229648,168000000,8758109,41410,crime
