title,thumbnails,description,viewCount_channel,subscriberCount_channel,viewCount_video,likeCount_video,Class
Pep Guardiola is a fan of Kate Abdo&#39;s intros &amp; chats UCL win with Henry! ðŸ¤© | CBS Sports Golazo,https://i.ytimg.com/vi/18a7GGaLero/hqdefault.jpg,"""It's the funniest show in the Champions League this season..."" Pep Guardiola is a fan of @Kate_Abdo's intros as he joins the crew ...",1.46E+09,1520000,1342666,16396,non-crime
"Magnolia vs. San Miguel finals G6 highlights | PBA Season 48 Commissioner&#39;s Cup - Feb. 14, 2024",https://i.ytimg.com/vi/SXpMrSHTju0/hqdefault.jpg,VALENTINE'S CROWN â¤ San Miguel says no to a Game 7 as the Beermen pull a come back to win the season-ending ...,1.86E+09,4140000,646288,4144,non-crime
EA SPORTS FIFA Mobile 22/23,https://i.ytimg.com/vi/Wdo80FFiyoo/hqdefault.jpg,Get out onto the pitch with a team of world-class football stars in EA SPORTSâ„¢ FIFA Mobile. Play FIFA Mobile now with updated ...,29197752,734000,13809217,10210,non-crime
The FLASHIEST moves in sports history ðŸ”¥,https://i.ytimg.com/vi/IfA_5Xoa4qo/hqdefault.jpg,(via @johnnyzf1) (via @ceskystolnitenis),1.97E+10,12200000,8400542,329134,non-crime
Pavana Nagaraj Won High Jump Gold 1.68M NMR Girls U16 - 32nd South Zone Junior Athletics 2021,https://i.ytimg.com/vi/vhfq2W0aCr8/hqdefault.jpg,Subscribe ARN Sports Channel https://bit.ly/2RpkS5u Karnataka's Pavana Nagaraj Won High Jump Gold with meet record 1.68M ...,85892622,219000,26111278,598806,non-crime
12 Ã‰tirements Que tu Peux Faire Ã La Maison Pour BrÃ»ler Les Graisses,https://i.ytimg.com/vi/mrkSJDigMs8/hqdefault.jpg,"Pour ne rien perdre de Sympa, abonnez-vous!: https://goo.gl/6E4Xna -------------------------------------------------------------------- Tu n'as ...",1.49E+09,7230000,6254917,61402,non-crime
"Craziest Moments In Women&#39;s Sports - Epic Fails, Shock, &amp; Comedy",https://i.ytimg.com/vi/prtFeixK98Q/hqdefault.jpg,"Craziest Moments In Women's Sports - Epic Fails, Bizarre, & Funny Bloopers Thanks For Watching! TURN ON NOTIFICATIONS!",3887476,70700,1128577,3555,non-crime
Thierry Henry Makes Fun of Micahâ€™s NFL Dreams | What Other Sport Could You Have Played? #shorts,https://i.ytimg.com/vi/TxuelYUBrIM/hqdefault.jpg,How fast would Thierry run the 200m?,1.46E+09,1520000,2929201,86250,non-crime
I Tried Olympic Sports in BANNED Shoes!,https://i.ytimg.com/vi/Tw3uwKaO09k/hqdefault.jpg,Should these shoes be BANNED?! Subscribe: https://tinyurl.com/2hx9y473 | Make sure to enable ALL push notifications! Watch ...,7.81E+08,2530000,814371,8430,non-crime
A Plus Sports,https://yt3.ggpht.com/uRFW5qZmWiYMVz5kMfU0a3CG_dJQEf3W9PtL5WUoYTwqUN6-jnCAv_HthdDx0g3oQwvCS47Odg=s800-c-k-c0xffffffff-no-rj-mo,A Plus Sports Brand Official Youtube Channel for Tennis Cricket live events and tournament coverage. We specialized in ...,26017909,178000,,,non-crime
This HAS to be the best Kate Abdo burn on Micah! ðŸ˜‚,https://i.ytimg.com/vi/NbWRUHNu7Po/hqdefault.jpg,This HAS to be the best Kate Abdo burn on Micah! Stream every UEFA Champions League match live on Paramount+: ...,1.46E+09,1520000,4467735,212584,non-crime
Javelin throw Vishakha panwar 40.73 #shorts,https://i.ytimg.com/vi/1mDZoI5Ohus/hqdefault.jpg,Javelin throw Vishakha panwar Mangalore University 40.73 #shorts ...,3.15E+08,649000,51344507,857343,non-crime
Noah Lyles knocks off Olympic champ in Paris 100m! ðŸ˜²,https://i.ytimg.com/vi/8xVqqPTBi4o/hqdefault.jpg,200m world champion Noah Lyles blows past the field for the 100m win in Paris #NBCSports #NoahLyles #shorts Â» Subscribe to ...,3.14E+09,3620000,2336072,64084,non-crime
Lamput Presents | Sports Day | Episode #102,https://i.ytimg.com/vi/rnFotg_YObU/hqdefault.jpg,"In this episode of Lamput Presents, Lamput & the Docs go to watch a football match where they find themselves on the pitch, ...",3.32E+09,4650000,6659853,23545,non-crime
Has Lewis Hamilton ever lied to Toto Wolff? ðŸ‘€ðŸ˜‚ | The Lie Detector Test,https://i.ytimg.com/vi/PpdLXSXGUxc/hqdefault.jpg,"SUBSCRIBE â–» http://bit.ly/SubscribeSkyF1 Lewis Hamilton takes our Sky Sports F1 Lie Detector test, with hilarious results.",3.13E+08,719000,922520,36437,non-crime
If Cleaning Was a Timed Sport.,https://i.ytimg.com/vi/AK7uwdd6YnY/hqdefault.jpg,Imagine if cleaning was a competitive sport people played in the Olympics. My other socials: https://linktr.ee/DanielLaBelle.,1.60E+10,29000000,3.17E+08,9728524,non-crime
The Pavilion | PAKISTAN vs NEW ZEALAND (Post-Match) Expert Analysis | 4 November 2023 | A Sports,https://i.ytimg.com/vi/JgNq4e4zZak/hqdefault.jpg,The Pavilion | PAKISTAN vs NEW ZEALAND (Post-Match) Expert Analysis | 4 November 2023 | A Sports Match 1: Pakistan vs ...,3.04E+08,985000,750919,11429,non-crime
The TOUGHEST MOFOS in Sports â€ðŸ’¨ | #shorts,https://i.ytimg.com/vi/ArzXhGwzk2o/hqdefault.jpg,The TOUGHEST MOFOS in Sports! #sports #tough #story #crazy #shorts.,5.69E+08,783000,912160,64863,non-crime
ðŸ”¥ Skills + armband = Cristiano Ronaldo | #Shorts,https://i.ytimg.com/vi/HZ77K_7irGg/hqdefault.jpg,CristianoRonaldo #WorldCup #Shorts #Short Get your football fill from FIFA: https://www.instagram.com/fifaworldcup ...,6.16E+09,20400000,20701627,1183073,non-crime
Hereâ€™s why ultimate frisbee is becoming my favorite sport,https://i.ytimg.com/vi/cbV7YI9H7ZA/hqdefault.jpg,"(via @theaudl, @ultiworld)",1.97E+10,12200000,83318845,2380740,non-crime
Back To School S02 - Ep 06 Sports Day | Nakkalites,https://i.ytimg.com/vi/qL5vSPb0zQw/hqdefault.jpg,"To avail, 400 magic points and 90% off on food order click here https://magicpin.in/getapp/nakkalites/source/Influencer My ...",1.45E+09,5260000,5911581,192607,non-crime
Complex de 40 exercitii fizice ðŸ‹ï¸ pentru acasa ðŸ Gimnastica pentru copii ðŸ§˜ Kids workout,https://i.ytimg.com/vi/Y8rLsUj_Ues/hqdefault.jpg,educatiefizica #sport #gimnastica #fitness #workout #gym Intro/final credit: Videezy.com.,5730692,18600,3867231,21249,non-crime
Sport de acasa - Lectia 3,https://i.ytimg.com/vi/JvlbN5QeQPY/hqdefault.jpg,"Sport de acasa pentru copii - Lectia 3 Buna copii, v-am pregatit o serie de exercitii simple care va vor ajuta sa dezvoltati armonios ...",5867236,30900,1299438,9523,non-crime
IVAN - Pro VS Amateur (Sports),https://i.ytimg.com/vi/GwhXOrygQWk/hqdefault.jpg,RÃ©alisation: Ivan BÃ©dÃ© Ã‰criture: Ivan BÃ©dÃ© Production: BDCORP Cadrage: Loup Paget IngÃ©nieur son : Thibault Paoli Mixage son: ...,4.12E+08,1650000,2707356,121880,non-crime
The Sports (live at Bombay Rock),https://i.ytimg.com/vi/Y28zMawoGJY/hqdefault.jpg,Classic Melbourne band The Sports killing it onstage at Bombay Rock.,12309207,32400,5955,111,non-crime
LOKATION - A Combat Sports Film by Hizzer,https://i.ytimg.com/vi/CqQlkRSD_VA/hqdefault.jpg,"This film is not monetized. UFC Footage is owned by ZUFFA, LLC & ENDEAVOR Boxing Footage is owned by SHOWTIME ...",48146689,108000,20676595,195578,non-crime
Marco Materazzi says there will be no re-creation of one the most iconic sports pictures of all-time,https://i.ytimg.com/vi/psSJfR4_TJU/hqdefault.jpg,Marco Materazzi says there will be no re-creation of one the most iconic sports pictures of all-time #shorts Stream every UEFA ...,1.46E+09,1520000,557766,17676,non-crime
Sports youâ€™ve never seen before!,https://i.ytimg.com/vi/ygNUK5PVR_s/hqdefault.jpg,(via santito896/TikTok) (via @naiza.mma),1.97E+10,12200000,8717907,155161,non-crime
"India vs England, 3rd Test, Day 1 | India vs England Live Match | IND vs ENG Live Score &amp; Commentary",https://i.ytimg.com/vi/RV1d0cwJKMk/hqdefault.jpg,"livestream #indvseng #cricket India vs England, 3rd Test, Day 1 | India vs England Live Match | IND vs ENG Live Score ...",1.09E+08,389000,462546,4253,non-crime
What do you think of this rule? ðŸ¤”#gymnastics #olympics #calisthenics #sports #rules #judge #gymnast,https://i.ytimg.com/vi/Z_Oy5WSQnyE/hqdefault.jpg,30 second rule in gymnastics.,1.66E+09,997000,62585146,,non-crime
He pulled off the trick play ðŸ”¥ðŸ’ª #shorts,https://i.ytimg.com/vi/FNXPeayp1-s/hqdefault.jpg,(Via evanf.raw/tt) #baseball #trickplay #sports #highschoolsports #highschoolbaseball #viral #crazy #wow #trickplay #awesome.,3.55E+09,2410000,3243718,70331,non-crime
Kyudo or Japanese Archery as a Competitive Sport,https://i.ytimg.com/vi/TyXxhQQWNZI/hqdefault.jpg,This the Japan Kyudo Championships in the beautiful Shiseikan Budojo at Meiji Jingu (shrine) in Tokyo. While Kyudo can be a ...,2.17E+08,565000,85976433,1514784,non-crime
This is the greatest video ever. (via Harlem Globetrotters),https://i.ytimg.com/vi/MJ5n8H8vtnk/hqdefault.jpg,,1.97E+10,12200000,3.44E+08,10585704,non-crime
"GEO NEWS LIVE | Latest Updates - Election 2024 News - Headlines, Bulletins &amp; Breaking News",https://i.ytimg.com/vi/O3DPVlynUM0/hqdefault.jpg,"geonews #live #latestnews Geo News is Pakistan's Number. 1 news channel, catering to a diverse audience with the latest ...",6.88E+09,15200000,5.27E+08,677229,non-crime
PA Sports - GUILTY 400,https://i.ytimg.com/vi/TyGuD3r2fd8/hqdefault.jpg,Jetzt den neuen Dream SLR Kanal abonnieren â–»â–» http://ytb.li/DreamSLR LifeisPainTV abonnieren â–»â–» http://ytb.li/LifeisPainTv ...,6.98E+08,974000,7991964,165347,non-crime
The Roast of Tom Brady #nfl #football #tombrady #bucs #sports #skit,https://i.ytimg.com/vi/Uf7cnPGr3AA/hqdefault.jpg,,2.69E+08,403000,773169,62498,non-crime
The greatest proposal in the history of high school sports! (viaÂ @isaac6parks),https://i.ytimg.com/vi/jHw86vrSk_s/hqdefault.jpg,,1.97E+10,12200000,9788148,472470,non-crime
How I got banned from sports betting (Using Maths) | Arbitrage Betting Explained,https://i.ytimg.com/vi/2kDTwP6SBx4/hqdefault.jpg,"Hey guys! In today's video, I explain how I used maths to make money from sports betting (sportsbetting) and in the end got ...",15326927,186000,6586033,153972,non-crime
20 FUNNIEST MOMENTS WITH FANS IN SPORTS,https://i.ytimg.com/vi/ugG0tQbvK8Y/hqdefault.jpg,25 BEST AND FUNNIEST FAN MOMENTS IN SPORTS Here are 20 FUNNIEST MOMENTS WITH FANS IN SPORTS. For those of ...,8.63E+08,2800000,7660650,57341,non-crime
Javelin Balloon Pop Racing Is INTENSE!!,https://i.ytimg.com/vi/VK1pC2J57YY/hqdefault.jpg,Subscribe for more!,1.15E+10,20500000,4.89E+08,17694483,non-crime
20 FUNNIEST MOMENTS WITH FANS IN SPORTS,https://i.ytimg.com/vi/ugG0tQbvK8Y/hqdefault.jpg,25 BEST AND FUNNIEST FAN MOMENTS IN SPORTS Here are 20 FUNNIEST MOMENTS WITH FANS IN SPORTS. For those of ...,8.63E+08,2800000,7660650,57341,non-crime
How I got banned from sports betting (Using Maths) | Arbitrage Betting Explained,https://i.ytimg.com/vi/2kDTwP6SBx4/hqdefault.jpg,"Hey guys! In today's video, I explain how I used maths to make money from sports betting (sportsbetting) and in the end got ...",15326927,186000,6586033,153972,non-crime
Javelin Balloon Pop Racing Is INTENSE!!,https://i.ytimg.com/vi/VK1pC2J57YY/hqdefault.jpg,Subscribe for more!,1.15E+10,20500000,4.89E+08,17694483,non-crime
Learn The Names of Sports Ball for Everyone,https://i.ytimg.com/vi/jpXKzRUNUPo/hqdefault.jpg,We are going to learn the names of sport ball for everyone with a set of real sport ball and a cool novelty basket toy. First we name ...,1.00E+09,1410000,2.59E+08,396631,non-crime
When the D1 Basketball Commit tries out Volleyball ðŸ¤¯ðŸ’ª #shorts,https://i.ytimg.com/vi/ui5N0Cctlc8/hqdefault.jpg,(Via kyzer.mac/tt) #d1 #basketball #volleyball #highschoolsports #sports #hooper #viral #athlete #fun #trysomethingdifferent ...,3.55E+09,2410000,3148756,158286,non-crime
Types of School Sports Part 2,https://i.ytimg.com/vi/p1kyHkdfPTc/hqdefault.jpg,Types of School Sports Part 2 Types of School Sports 1Cloud9 Live Channel Link: ...,1.04E+08,446000,425381,20995,non-crime
These skills are insane ðŸ¤¯#gymnastics #gymnast #calisthenics #fail #ncaa #olympics #sports #gym #d1,https://i.ytimg.com/vi/K3PzFz_34-U/hqdefault.jpg,,1.66E+09,997000,279860,,non-crime
Nintendo Switch Sports é‹å‹•å•¦å„ä½ï¼éŠæˆ²é«”é©—åŠ å…¨å¯¦é«”ç‰¹å…¸é–‹ç®±åˆ†äº«ï¼ | ç¾…å¡Rocca,https://i.ytimg.com/vi/xWva-2RU0-0/hqdefault.jpg,ç¾…å¡èˆ‡å¦™å¦™: https://pse.is/3c6m67 âœ“IGåœ¨é€™é‚Š: https://www.instagram.com/roccarocca45/ âœ“ç²‰çµ²å°ˆé : ...,1.06E+08,309000,218230,1815,non-crime
AB CUP 2024 { DAY NIGHT } ( SEMI FINAL &amp; FINAL MATCH ) PART 2,https://i.ytimg.com/vi/eAf6O6JiY7k/hqdefault.jpg,A Plus Sports Brand Official Youtube Channel for Cricket live events and sports coverage. We specialized in manufacture and ...,26017909,178000,69130,1210,non-crime
It is Impossible to Forget! 100 Funniest Moments in Sports,https://i.ytimg.com/vi/P1LUy4CoTSQ/hqdefault.jpg,"Interesting cases in the world of sports While some people have never been to the gym, many of them do not miss a single football ...",2.31E+08,373000,8117626,20637,non-crime
aerobic exercise EBS sport,https://i.ytimg.com/vi/IzCano1AE24/hqdefault.jpg,EBS Sport áˆµá–áˆ­á‰µáŠ• áŠ¨áŠ› áŒ‹áˆ­.,675530,7850,349535,2529,non-crime
Who Keeps Putting the Colts on Primetime? #nfl #football #skit #sports,https://i.ytimg.com/vi/Z8cs_JInDic/hqdefault.jpg,,2.69E+08,403000,698127,46065,non-crime
popular sports person from different countries | âš½ðŸŽ¾ðŸ”¥ India à¤•à¤¾ à¤•à¥‹à¤¨ à¤¸à¤¾ à¤¹à¥ˆ?#shorts #games #sports,https://i.ytimg.com/vi/6Lf7ebCXRxA/hqdefault.jpg,popular sports person from different countries | âš½ India à¤•à¤¾ à¤•à¥‹à¤¨ à¤¸à¤¾ à¤¹à¥ˆ?#shorts #games #sports #shorts ...,1.70E+08,733000,5083455,534836,non-crime
BYU&#39;s mascot is built DIFFERENT ðŸ’ªðŸ˜‚,https://i.ytimg.com/vi/m1YrZLhPccw/hqdefault.jpg,(via byu_cosmo),2.01E+08,257000,1.13E+08,2060797,non-crime
PRO LINK SPORTS,https://yt3.ggpht.com/DzU_UPonWr58WZDXpcO33uWw0ykrXG0pAhrtsFElmbOWRP773AIEne3NMO5xk6KkvSJsilCmTA=s800-c-k-c0xffffffff-no-rj-mo,FOR PRO LINK SPORTS Live Stream: 93209 07527 (VIPUL PANDULKAR) please LIKE and subscribe to the channel and share ...,17399344,72300,,,non-crime
San Miguel-Magnolia Game 6 finish | PBA Season 48 Commissioner&#39;s Cup,https://i.ytimg.com/vi/11OhCxdnW0o/hqdefault.jpg,SAMAHANG HINDI NAGPAPATINAG! San Miguel prevails in the clutch to add another title under its name! #PBASeason48 ...,1.86E+09,4140000,244898,1685,non-crime
Fine Sports,https://yt3.ggpht.com/ytc/AIf8zZT8PpSdbnfDwDq-sBspOpfuuSfmOnxZruxiBQjZfQ=s800-c-k-c0xffffffff-no-rj-mo,We live stream Sports and Events. We provide propositional level of streaming quality with all the stats and information like real ...,12004218,63600,,,non-crime
Hurdles Fails |TEJAS ASHOK SHIRSE He is Ok Now ðŸ™â¤ï¸,https://i.ytimg.com/vi/dggxMWGO9FI/hqdefault.jpg,blooper #bloopers #funny #fail #fun #comedy #instagram #trending #tiktok #instagood #love #follow #viral #behindthescenes ...,54642134,183000,4426639,166247,non-crime
The Pavilion | PAKISTAN vs INDIA (Mid-Match) Expert Analysis | 14 October 2023 | A Sports,https://i.ytimg.com/vi/8cDf0vOMR2w/hqdefault.jpg,The Pavilion | PAKISTAN vs INDIA (Mid-Match) Expert Analysis | 14 October 2023 | A Sports #Pakistan #India #iccworldcup2023 ...,3.04E+08,985000,1022041,10488,non-crime
Mario Sports Mix - Full Game Walkthrough,https://i.ytimg.com/vi/yt1BqJL-feo/hqdefault.jpg,A complete full game walkthrough for Mario Sports Mix on Nintendo Wii. This includes a look at all sports and the final boss of the ...,7.01E+09,5470000,485361,2288,non-crime
One of the best Volleyball plays you will ever see ðŸ¤¯ðŸ’ª #shorts,https://i.ytimg.com/vi/4Ep-D8nHIBo/hqdefault.jpg,(via vballrecruiter09/tt) #volleyball #highschoolvolleyball #rally #dive #serve #volleyballplayer #girlsvolleyball #sports ...,3.55E+09,2410000,4490506,231201,non-crime
Have you ever seen anyone this FAST?! ðŸ†ðŸ”¥ #shorts,https://i.ytimg.com/vi/vQwxZcyeePw/hqdefault.jpg,Via Derrick Blaylock/tt MileSplitUSA/tt/ig ) #fast #speed #running #state #statechamp #champion #100m #track #highschoolsports ...,3.55E+09,2410000,43362847,1654530,non-crime
"Highlights | Sylhet Strikers vs Comilla Victorians, 37th Match | BPL 2024 | T Sports",https://i.ytimg.com/vi/xhUJ5z9AA70/hqdefault.jpg,"Highlights | Sylhet Strikers vs Comilla Victorians, 37th Match | BPL 2024 | T Sports Download T Sports App to Enjoy exciting ...",7.69E+08,4260000,236943,5293,non-crime
MOST ATHLETIC QB in NFL History?!? Anthony Richardson has potential ðŸ¤¯ #shorts,https://i.ytimg.com/vi/ax6uqhzTu_Q/hqdefault.jpg,"nfl #collegefootball #sports #football Florida Gators QB1 Anthony Richardson DOMINATED the NFL Combine, shattering multiple ...",7.04E+08,669000,2628248,124515,non-crime
Unlock The Worldwide Connection | JD Sports US,https://i.ytimg.com/vi/l4iAHFidcFk/hqdefault.jpg,VISIT JDSPORTS.COM TO COP THE LATEST GLOBAL STYLES http://www.jdsports.com/ LIKE WHAT YOU SEE? THROW A ...,4.03E+08,45200,51680291,100,non-crime
"And this folks, is why Pickleball is the greatest sport in the world. ðŸ’¯",https://i.ytimg.com/vi/a48AaXDke-U/hqdefault.jpg,ABSOLUTELY FREAKING INSANE. Waters | Waters | Stratman | Tereschenko -------------------- Enjoy this video? Do us a favor ...,25565522,38500,4258911,64327,non-crime
&quot;Complete performance&quot; legendary pacer #WasimAkram,https://i.ytimg.com/vi/z-kHycv1pvE/hqdefault.jpg,"""Complete performance"" legendary pacer #WasimAkram terms India a deserving candidate to lift the title. #ASportsHD #ARYZAP ...",3.04E+08,985000,894607,16234,non-crime
Ask The Pavilion - ðŸ‡µðŸ‡° PAKISTAN vs INDIA ðŸ‡®ðŸ‡³ - 14th Oct 2023 - A Sports HD,https://i.ytimg.com/vi/5vXLY8Xf9mI/hqdefault.jpg,Ask The Pavilion - PAKISTAN vs INDIA - 14th Oct 2023 | @ASportspk Here's a chance for all the cricket fans to ask a question from ...,3.04E+08,985000,250880,2602,non-crime
KRYPTON SPORTS,https://yt3.ggpht.com/f7LOUR0rSywJ0g6_-9MPv9eEM_kAo8yqN3CYe8cU17v8O4IIrr317Lim2bJ2E5oJxAz1sg-P6dc=s800-c-k-c0xffffffff-no-rj-mo,Welcome To Krypton Sports ! This is one of the Leading Sports Channel Where you can catch Live Score Action of Various Sports ...,27120709,196000,,,non-crime
The greatest challenge in the history of sports,https://i.ytimg.com/vi/MiK_j-8ZXFo/hqdefault.jpg,"via @kahlilj2, @alex_rodriguez10, @mdmmoment, @tim.tawa, paris.perkins.587/Facebook, @ramon_ant22, @_davidcarterjr, ...",1.97E+10,12200000,9201699,325928,non-crime
Women&#39;s Javelin throw final Inter State Senior Athletics championships 2023 #shorts,https://i.ytimg.com/vi/s6z2QxQix8w/hqdefault.jpg,Women's Javelin throw final Inter State Senior Athletics championships 2023 #shorts #swaminathangunasekaran #athletics ...,3.15E+08,649000,2183575,46146,non-crime
